p1_lat,p1_long,p2_lat,p2_long,n,region
37.74235,-122.42235,37.74234,-122.42248,12,San Francisco
37.74234,-122.42248,37.74234,-122.42261,12,San Francisco
37.74234,-122.42261,37.74231,-122.42318,12,San Francisco
37.76931,-122.41086,37.76947,-122.41093,1289,San Francisco
37.76465,-122.42633,37.76532,-122.42639,1105,San Francisco
37.76532,-122.42639,37.76578,-122.42643,1105,San Francisco
37.76578,-122.42643,37.76627,-122.42648,1341,San Francisco
37.76627,-122.42648,37.76626,-122.42663,278,San Francisco
37.76626,-122.42663,37.76621,-122.42663,270,San Francisco
37.76276,-122.39362,37.76279,-122.39307,46,San Francisco
37.76279,-122.39307,37.76279,-122.39296,46,San Francisco
37.76279,-122.39296,37.76283,-122.39237,46,San Francisco
37.76283,-122.39237,37.76288,-122.39148,46,San Francisco
37.76288,-122.39148,37.76293,-122.3907,46,San Francisco
37.76293,-122.3907,37.76224,-122.39063,83,San Francisco
37.76224,-122.39063,37.76165,-122.39057,83,San Francisco
37.76165,-122.39057,37.76165,-122.39065,141,San Francisco
37.76432,-122.4317,37.76429,-122.4321,37,San Francisco
37.76429,-122.4321,37.76428,-122.43228,89,San Francisco
37.76428,-122.43228,37.76428,-122.43234,89,San Francisco
37.76428,-122.43234,37.76425,-122.43281,89,San Francisco
37.76425,-122.43281,37.76424,-122.43296,89,San Francisco
37.76424,-122.43296,37.76424,-122.43303,89,San Francisco
37.76424,-122.43303,37.76423,-122.43308,89,San Francisco
37.76423,-122.43308,37.76423,-122.4331,89,San Francisco
37.76423,-122.4331,37.76423,-122.4332,20,San Francisco
37.76423,-122.4332,37.76404,-122.43342,24,San Francisco
37.76404,-122.43342,37.76318,-122.4345,24,San Francisco
37.76318,-122.4345,37.76302,-122.4347,24,San Francisco
37.76302,-122.4347,37.763,-122.43473,24,San Francisco
37.763,-122.43473,37.76294,-122.43481,24,San Francisco
37.76294,-122.43481,37.76286,-122.43493,24,San Francisco
37.76286,-122.43493,37.7628,-122.43503,24,San Francisco
37.7628,-122.43503,37.76271,-122.4352,24,San Francisco
37.76271,-122.4352,37.7626,-122.43519,30,San Francisco
37.7626,-122.43519,37.76241,-122.43517,30,San Francisco
37.76241,-122.43517,37.76161,-122.4351,30,San Francisco
37.76161,-122.4351,37.76089,-122.43503,30,San Francisco
37.76089,-122.43503,37.76057,-122.435,61,San Francisco
37.76057,-122.435,37.7593,-122.43487,61,San Francisco
37.7593,-122.43487,37.75924,-122.43597,70,San Francisco
37.75924,-122.43597,37.75918,-122.43694,70,San Francisco
37.76184,-122.41938,37.76185,-122.41926,1697,San Francisco
37.76185,-122.41926,37.7619,-122.41838,1697,San Francisco
37.7619,-122.41838,37.76191,-122.41829,1697,San Francisco
37.76191,-122.41829,37.76191,-122.4182,1697,San Francisco
37.76191,-122.4182,37.76194,-122.41772,1697,San Francisco
37.76194,-122.41772,37.76196,-122.41732,1697,San Francisco
37.76196,-122.41732,37.76197,-122.4172,1697,San Francisco
37.76197,-122.4172,37.76198,-122.41708,1697,San Francisco
37.76198,-122.41708,37.76203,-122.41618,1697,San Francisco
37.76203,-122.41618,37.76204,-122.4161,1697,San Francisco
37.76204,-122.4161,37.76204,-122.41603,1697,San Francisco
37.76204,-122.41603,37.7621,-122.41514,1697,San Francisco
37.7621,-122.41514,37.76211,-122.41501,1697,San Francisco
37.76211,-122.41501,37.76203,-122.41501,210,San Francisco
37.76203,-122.41501,37.76188,-122.41499,210,San Francisco
37.76188,-122.41499,37.76165,-122.41497,210,San Francisco
37.76165,-122.41497,37.76121,-122.41493,210,San Francisco
37.76121,-122.41493,37.76109,-122.41492,210,San Francisco
37.76109,-122.41492,37.76072,-122.41488,210,San Francisco
37.76072,-122.41488,37.76059,-122.41487,97,San Francisco
37.76561,-122.41049,37.76455,-122.4104,50,San Francisco
37.76072,-122.41488,37.76058,-122.41487,113,San Francisco
37.76058,-122.41487,37.7605,-122.41486,139,San Francisco
37.7605,-122.41486,37.76043,-122.41486,113,San Francisco
37.76043,-122.41486,37.76016,-122.41483,113,San Francisco
37.76016,-122.41483,37.75899,-122.41473,113,San Francisco
37.75899,-122.41473,37.75891,-122.41472,113,San Francisco
37.75891,-122.41472,37.75883,-122.41471,113,San Francisco
37.75883,-122.41471,37.75737,-122.41457,113,San Francisco
37.75737,-122.41457,37.7573,-122.41456,113,San Francisco
37.7573,-122.41456,37.75724,-122.41456,113,San Francisco
37.75724,-122.41456,37.75578,-122.41441,113,San Francisco
37.75578,-122.41441,37.75571,-122.4144,113,San Francisco
37.75571,-122.4144,37.75564,-122.41439,113,San Francisco
37.75564,-122.41439,37.75418,-122.41426,113,San Francisco
37.75418,-122.41426,37.7541,-122.41426,113,San Francisco
37.7541,-122.41426,37.75404,-122.41425,113,San Francisco
37.75404,-122.41425,37.75259,-122.41411,113,San Francisco
37.75259,-122.41411,37.75251,-122.4141,113,San Francisco
37.75251,-122.4141,37.75251,-122.41399,798,San Francisco
37.75251,-122.41399,37.75254,-122.41352,798,San Francisco
37.75254,-122.41352,37.75257,-122.41311,798,San Francisco
37.75257,-122.41311,37.75257,-122.41308,798,San Francisco
37.75257,-122.41308,37.75257,-122.41301,798,San Francisco
37.75257,-122.41301,37.75258,-122.41293,798,San Francisco
37.75258,-122.41293,37.75258,-122.4129,798,San Francisco
37.75258,-122.4129,37.7526,-122.41248,798,San Francisco
37.7526,-122.41248,37.75263,-122.41203,798,San Francisco
37.75263,-122.41203,37.75264,-122.4119,798,San Francisco
37.75264,-122.4119,37.75257,-122.41189,107,San Francisco
37.75257,-122.41189,37.75152,-122.4118,107,San Francisco
37.75152,-122.4118,37.75111,-122.41177,107,San Francisco
37.75111,-122.41177,37.75104,-122.41177,107,San Francisco
37.75104,-122.41177,37.75104,-122.41188,120,San Francisco
37.75104,-122.41188,37.75102,-122.41188,172,San Francisco
37.76401,-122.413,37.76385,-122.41298,437,San Francisco
37.76033,-122.41265,37.76026,-122.41265,135,San Francisco
37.76026,-122.41265,37.7602,-122.41264,135,San Francisco
37.7602,-122.41264,37.76007,-122.41263,135,San Francisco
37.76007,-122.41263,37.75952,-122.41258,135,San Francisco
37.75952,-122.41258,37.75911,-122.41254,135,San Francisco
37.75911,-122.41254,37.75903,-122.41253,135,San Francisco
37.75903,-122.41253,37.75897,-122.41252,139,San Francisco
37.75897,-122.41252,37.75886,-122.41251,139,San Francisco
37.76631,-122.39883,37.76573,-122.39877,77,San Francisco
37.76573,-122.39877,37.76546,-122.39874,77,San Francisco
37.76546,-122.39874,37.76501,-122.3987,77,San Francisco
37.76501,-122.3987,37.76501,-122.39877,192,San Francisco
37.76142,-122.42627,37.76141,-122.42643,283,San Francisco
37.76331,-122.42174,37.76293,-122.4217,240,San Francisco
37.76293,-122.4217,37.76258,-122.42167,240,San Francisco
37.76258,-122.42167,37.76254,-122.42167,240,San Francisco
37.76254,-122.42167,37.76194,-122.4216,240,San Francisco
37.76194,-122.4216,37.7617,-122.42158,240,San Francisco
37.7617,-122.42158,37.76153,-122.42156,360,San Francisco
37.76153,-122.42156,37.76148,-122.42156,360,San Francisco
37.76148,-122.42156,37.76077,-122.4215,360,San Francisco
37.76077,-122.4215,37.7601,-122.42144,360,San Francisco
37.7601,-122.42144,37.75986,-122.42141,368,San Francisco
37.75986,-122.42141,37.75938,-122.42136,368,San Francisco
37.75938,-122.42136,37.75928,-122.42135,368,San Francisco
37.75928,-122.42135,37.75921,-122.42135,139,San Francisco
37.76656,-122.39509,37.76648,-122.39498,95,San Francisco
37.76648,-122.39498,37.76642,-122.39496,95,San Francisco
37.76642,-122.39496,37.76616,-122.39494,95,San Francisco
37.76616,-122.39494,37.76603,-122.39493,95,San Francisco
37.76603,-122.39493,37.76525,-122.39486,95,San Francisco
37.76525,-122.39486,37.7648,-122.39481,51,San Francisco
37.7676,-122.4312,37.76932,-122.43138,328,San Francisco
37.76932,-122.43138,37.76933,-122.43138,328,San Francisco
37.76933,-122.43138,37.76932,-122.43159,336,San Francisco
37.76932,-122.43159,37.76933,-122.43159,339,San Francisco
37.76933,-122.43159,37.76941,-122.4316,339,San Francisco
37.76941,-122.4316,37.76997,-122.43172,339,San Francisco
37.76997,-122.43172,37.77004,-122.43173,339,San Francisco
37.77004,-122.43173,37.77051,-122.43183,401,San Francisco
37.77051,-122.43183,37.77097,-122.43192,401,San Francisco
37.75251,-122.4141,37.75243,-122.4141,9,San Francisco
37.75243,-122.4141,37.75098,-122.41396,9,San Francisco
37.75098,-122.41396,37.75091,-122.41395,9,San Francisco
37.75091,-122.41395,37.75084,-122.41394,9,San Francisco
37.75084,-122.41394,37.74939,-122.4138,9,San Francisco
37.74939,-122.4138,37.7493,-122.4138,9,San Francisco
37.7493,-122.4138,37.74924,-122.41379,9,San Francisco
37.74924,-122.41379,37.74882,-122.41375,9,San Francisco
37.74882,-122.41375,37.74839,-122.41371,9,San Francisco
37.74839,-122.41371,37.74831,-122.4137,9,San Francisco
37.74831,-122.4137,37.74821,-122.41367,9,San Francisco
37.74821,-122.41367,37.74822,-122.41357,21,San Francisco
37.74822,-122.41357,37.74825,-122.41206,21,San Francisco
37.74825,-122.41206,37.74826,-122.41163,21,San Francisco
37.74826,-122.41163,37.74826,-122.4115,21,San Francisco
37.74826,-122.4115,37.74818,-122.41149,21,San Francisco
37.74818,-122.41149,37.7473,-122.41141,21,San Francisco
37.76479,-122.40258,37.76448,-122.40255,427,San Francisco
37.76492,-122.42189,37.76505,-122.4219,652,San Francisco
37.75928,-122.42135,37.75875,-122.4213,229,San Francisco
37.75875,-122.4213,37.7585,-122.42127,229,San Francisco
37.7585,-122.42127,37.7583,-122.42125,231,San Francisco
37.7583,-122.42125,37.7577,-122.42119,231,San Francisco
37.7577,-122.42119,37.75717,-122.42114,231,San Francisco
37.75717,-122.42114,37.75691,-122.42112,231,San Francisco
37.75691,-122.42112,37.7567,-122.4211,91,San Francisco
37.75691,-122.42112,37.75666,-122.42109,163,San Francisco
37.75666,-122.42109,37.7561,-122.42104,163,San Francisco
37.7561,-122.42104,37.75556,-122.42099,163,San Francisco
37.75556,-122.42099,37.7553,-122.42096,163,San Francisco
37.7553,-122.42096,37.75521,-122.42096,79,San Francisco
37.7553,-122.42096,37.75506,-122.42094,85,San Francisco
37.75506,-122.42094,37.75489,-122.42092,100,San Francisco
37.75489,-122.42092,37.75397,-122.42084,100,San Francisco
37.75397,-122.42084,37.7537,-122.42081,100,San Francisco
37.7537,-122.42081,37.75346,-122.42079,100,San Francisco
37.75346,-122.42079,37.75242,-122.42069,100,San Francisco
37.75242,-122.42069,37.75236,-122.42069,559,San Francisco
37.75236,-122.42069,37.75226,-122.42068,559,San Francisco
37.75226,-122.42068,37.75211,-122.42067,559,San Francisco
37.75211,-122.42067,37.75181,-122.42064,90,San Francisco
37.75181,-122.42064,37.75136,-122.42059,90,San Francisco
37.75136,-122.42059,37.75077,-122.42053,90,San Francisco
37.75077,-122.42053,37.75051,-122.42051,90,San Francisco
37.75051,-122.42051,37.7502,-122.42048,90,San Francisco
37.7502,-122.42048,37.74931,-122.4204,90,San Francisco
37.74931,-122.4204,37.74917,-122.42038,90,San Francisco
37.74917,-122.42038,37.74891,-122.42037,90,San Francisco
37.74891,-122.42037,37.74817,-122.4203,90,San Francisco
37.74817,-122.4203,37.74806,-122.42029,106,San Francisco
37.74806,-122.42029,37.74745,-122.42023,106,San Francisco
37.74745,-122.42023,37.74683,-122.42017,106,San Francisco
37.74683,-122.42017,37.74665,-122.42015,106,San Francisco
37.74665,-122.42015,37.74665,-122.42013,151,San Francisco
37.74665,-122.42013,37.74671,-122.42011,151,San Francisco
37.74671,-122.42011,37.74678,-122.42007,151,San Francisco
37.74678,-122.42007,37.74793,-122.42019,151,San Francisco
37.74793,-122.42019,37.74799,-122.42023,151,San Francisco
37.76431,-122.43181,37.76432,-122.4317,212,San Francisco
37.76432,-122.4317,37.76437,-122.43088,235,San Francisco
37.76437,-122.43088,37.76442,-122.43012,330,San Francisco
37.76442,-122.43012,37.76444,-122.42977,330,San Francisco
37.76444,-122.42977,37.76446,-122.42944,330,San Francisco
37.76446,-122.42944,37.7645,-122.4287,330,San Francisco
37.7645,-122.4287,37.76451,-122.42868,330,San Francisco
37.76451,-122.42868,37.76451,-122.42866,330,San Francisco
37.76451,-122.42866,37.76453,-122.42823,330,San Francisco
37.76453,-122.42823,37.76457,-122.42756,330,San Francisco
37.76457,-122.42756,37.76464,-122.42647,330,San Francisco
37.76464,-122.42647,37.76465,-122.42633,360,San Francisco
37.76465,-122.42633,37.76466,-122.42607,356,San Francisco
37.76466,-122.42607,37.76475,-122.42457,356,San Francisco
37.76475,-122.42457,37.76479,-122.42415,356,San Francisco
37.76479,-122.42415,37.76479,-122.42405,353,San Francisco
37.76479,-122.42405,37.76484,-122.42312,355,San Francisco
37.76484,-122.42312,37.76486,-122.42285,355,San Francisco
37.76486,-122.42285,37.76492,-122.42189,355,San Francisco
37.76492,-122.42189,37.76495,-122.42138,715,San Francisco
37.76495,-122.42138,37.76496,-122.42124,715,San Francisco
37.76496,-122.42124,37.76498,-122.4209,715,San Francisco
37.76498,-122.4209,37.765,-122.42058,715,San Francisco
37.765,-122.42058,37.765,-122.42048,715,San Francisco
37.765,-122.42048,37.765,-122.42044,715,San Francisco
37.765,-122.42044,37.76502,-122.42016,715,San Francisco
37.76627,-122.42648,37.76706,-122.42656,1063,San Francisco
37.76706,-122.42656,37.76788,-122.42664,1063,San Francisco
37.76788,-122.42664,37.76846,-122.42669,1063,San Francisco
37.76846,-122.42669,37.769,-122.42674,1063,San Francisco
37.769,-122.42674,37.76909,-122.42675,1063,San Francisco
37.76909,-122.42675,37.76913,-122.42675,1063,San Francisco
37.76913,-122.42675,37.76918,-122.42673,1063,San Francisco
37.76918,-122.42673,37.76923,-122.42666,2355,San Francisco
37.76923,-122.42666,37.76939,-122.42646,2355,San Francisco
37.76939,-122.42646,37.76956,-122.42625,2355,San Francisco
37.76956,-122.42625,37.76965,-122.42613,2355,San Francisco
37.76965,-122.42613,37.76966,-122.42598,747,San Francisco
37.76966,-122.42598,37.76967,-122.42575,747,San Francisco
37.76967,-122.42575,37.76968,-122.42558,747,San Francisco
37.76968,-122.42558,37.76969,-122.42551,747,San Francisco
37.76969,-122.42551,37.76969,-122.42538,747,San Francisco
37.76969,-122.42538,37.76971,-122.42508,747,San Francisco
37.76971,-122.42508,37.76973,-122.42487,747,San Francisco
37.76973,-122.42487,37.76974,-122.42464,747,San Francisco
37.76974,-122.42464,37.76974,-122.42454,871,San Francisco
37.76974,-122.42454,37.76978,-122.4239,872,San Francisco
37.76978,-122.4239,37.76979,-122.42382,872,San Francisco
37.76979,-122.42382,37.76983,-122.42316,872,San Francisco
37.76983,-122.42316,37.76985,-122.42282,872,San Francisco
37.76985,-122.42282,37.76985,-122.42276,872,San Francisco
37.76985,-122.42276,37.76987,-122.42237,872,San Francisco
37.76987,-122.42237,37.76989,-122.42201,1048,San Francisco
37.76989,-122.42201,37.76992,-122.42162,1048,San Francisco
37.76992,-122.42162,37.7699,-122.42149,1048,San Francisco
37.7699,-122.42149,37.76989,-122.42141,1048,San Francisco
37.76989,-122.42141,37.76994,-122.42095,1048,San Francisco
37.76994,-122.42095,37.76997,-122.42064,1048,San Francisco
37.76997,-122.42064,37.76998,-122.42044,1048,San Francisco
37.76998,-122.42044,37.76998,-122.42018,1048,San Francisco
37.76998,-122.42018,37.76997,-122.41996,1274,San Francisco
37.76815,-122.4222,37.76819,-122.42138,83,San Francisco
37.76819,-122.42138,37.7682,-122.42121,83,San Francisco
37.76965,-122.42613,37.76973,-122.42603,1442,San Francisco
37.76973,-122.42603,37.76975,-122.426,1442,San Francisco
37.76975,-122.426,37.77021,-122.42541,1442,San Francisco
37.77021,-122.42541,37.77028,-122.4253,1442,San Francisco
37.77028,-122.4253,37.7703,-122.42528,1442,San Francisco
37.7703,-122.42528,37.77033,-122.42523,1442,San Francisco
37.77033,-122.42523,37.77058,-122.42492,1442,San Francisco
37.77058,-122.42492,37.7706,-122.42489,1442,San Francisco
37.7706,-122.42489,37.77066,-122.42483,1442,San Francisco
37.77066,-122.42483,37.77069,-122.42479,1598,San Francisco
37.77069,-122.42479,37.77072,-122.42476,1598,San Francisco
37.77072,-122.42476,37.77085,-122.42461,1465,San Francisco
37.77085,-122.42461,37.77087,-122.42459,1465,San Francisco
37.77087,-122.42459,37.77133,-122.42401,1465,San Francisco
37.77133,-122.42401,37.77135,-122.42398,1465,San Francisco
37.77135,-122.42398,37.77153,-122.42374,1465,San Francisco
37.77153,-122.42374,37.77173,-122.4235,1465,San Francisco
37.77173,-122.4235,37.77174,-122.42348,1465,San Francisco
37.77174,-122.42348,37.7718,-122.42341,1465,San Francisco
37.7718,-122.42341,37.77186,-122.42332,1465,San Francisco
37.77186,-122.42332,37.77194,-122.4232,1465,San Francisco
37.77194,-122.4232,37.77197,-122.42316,1465,San Francisco
37.77197,-122.42316,37.77206,-122.42304,1465,San Francisco
37.77206,-122.42304,37.77221,-122.42284,1465,San Francisco
37.77221,-122.42284,37.77224,-122.4228,1465,San Francisco
37.77224,-122.4228,37.77237,-122.42263,1465,San Francisco
37.77392,-122.42072,37.77402,-122.4206,2686,San Francisco
37.77402,-122.4206,37.77407,-122.42054,2686,San Francisco
37.77407,-122.42054,37.77411,-122.42049,2686,San Francisco
37.77411,-122.42049,37.77426,-122.42033,2686,San Francisco
37.77426,-122.42033,37.77434,-122.42024,2686,San Francisco
37.77434,-122.42024,37.77466,-122.41984,2688,San Francisco
37.77466,-122.41984,37.77495,-122.41946,2688,San Francisco
37.77495,-122.41946,37.77506,-122.41931,2688,San Francisco
37.77506,-122.41931,37.77515,-122.4192,2768,San Francisco
37.77515,-122.4192,37.77555,-122.41867,3099,San Francisco
37.77651,-122.41745,37.77746,-122.41627,4935,San Francisco
37.77746,-122.41627,37.77755,-122.41616,4328,San Francisco
37.77755,-122.41616,37.77805,-122.41553,4328,San Francisco
37.77805,-122.41553,37.77868,-122.41471,4328,San Francisco
37.77868,-122.41471,37.77877,-122.4146,4900,San Francisco
37.77877,-122.4146,37.77945,-122.41375,4900,San Francisco
37.77945,-122.41375,37.7795,-122.41369,4900,San Francisco
37.7795,-122.41369,37.78045,-122.41248,4950,San Francisco
37.78091,-122.4119,37.78181,-122.41076,4150,San Francisco
37.78181,-122.41076,37.7821,-122.41039,4975,San Francisco
37.7821,-122.41039,37.78217,-122.41037,4975,San Francisco
37.78217,-122.41037,37.78221,-122.41036,4975,San Francisco
37.78333,-122.40894,37.78343,-122.40872,5284,San Francisco
37.78343,-122.40872,37.78386,-122.40816,5284,San Francisco
37.78386,-122.40816,37.78401,-122.40807,5284,San Francisco
37.76431,-122.43181,37.76429,-122.4321,52,San Francisco
37.76423,-122.4331,37.7643,-122.43311,75,San Francisco
37.7643,-122.43311,37.7644,-122.43313,75,San Francisco
37.7644,-122.43313,37.76507,-122.4332,75,San Francisco
37.76507,-122.4332,37.76587,-122.43327,75,San Francisco
37.76587,-122.43327,37.76667,-122.43335,75,San Francisco
37.76667,-122.43335,37.76746,-122.43343,75,San Francisco
37.77128,-122.43702,37.77127,-122.43711,126,San Francisco
37.77127,-122.43711,37.77121,-122.4376,126,San Francisco
37.77121,-122.4376,37.77106,-122.43873,126,San Francisco
37.77106,-122.43873,37.77199,-122.43892,126,San Francisco
